PollingUnitID,State,LGA,Ward,ElectionYear,RegisteredVoters,PartyAVotes,PartyBVotes,PartyCVotes,TotalVotesCast,MergeKey,Tunout Percentage,Anomaly Flag,IncidentCount,Avg SeverityScore,Country,RiskCategory,Location
PU444,Abuja,AMAC,Ward AQ,2019,1200,585,555,25,1165,AMAC-Abuja-2019,97.08333333,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU452,Abuja,AMAC,Ward AR,2019,1210,590,560,25,1175,AMAC-Abuja-2019,97.10743802,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU460,Abuja,AMAC,Ward AS,2019,1220,595,565,25,1185,AMAC-Abuja-2019,97.13114754,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU468,Abuja,AMAC,Ward AT,2019,1230,600,570,25,1195,AMAC-Abuja-2019,97.15447154,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU476,Abuja,AMAC,Ward AU,2019,1240,605,575,25,1205,AMAC-Abuja-2019,97.17741935,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU484,Abuja,AMAC,Ward AV,2019,1250,610,580,25,1215,AMAC-Abuja-2019,97.2,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU492,Abuja,AMAC,Ward AW,2019,1260,615,585,25,1225,AMAC-Abuja-2019,97.22222222,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU500,Abuja,AMAC,Ward AX,2019,1270,620,590,25,1235,AMAC-Abuja-2019,97.24409449,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU504,Abuja,AMAC,Ward AY,2023,1280,625,595,25,1245,AMAC-Abuja-2023,97.265625,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU512,Abuja,AMAC,Ward AZ,2023,1290,630,600,25,1255,AMAC-Abuja-2023,97.28682171,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU520,Abuja,AMAC,Ward BA,2023,1300,635,605,25,1265,AMAC-Abuja-2023,97.30769231,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU528,Abuja,AMAC,Ward BB,2023,1310,640,610,25,1275,AMAC-Abuja-2023,97.32824427,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU536,Abuja,AMAC,Ward BC,2023,1320,645,615,25,1285,AMAC-Abuja-2023,97.34848485,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU544,Abuja,AMAC,Ward BD,2023,1330,650,620,25,1295,AMAC-Abuja-2023,97.36842105,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU552,Abuja,AMAC,Ward BE,2023,1340,655,625,25,1305,AMAC-Abuja-2023,97.3880597,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU560,Abuja,AMAC,Ward BF,2023,1350,660,630,25,1315,AMAC-Abuja-2023,97.40740741,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU568,Abuja,AMAC,Ward BG,2023,1360,665,635,25,1325,AMAC-Abuja-2023,97.42647059,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU576,Abuja,AMAC,Ward BH,2023,1370,670,640,25,1335,AMAC-Abuja-2023,97.44525547,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU584,Abuja,AMAC,Ward BI,2023,1380,675,645,25,1345,AMAC-Abuja-2023,97.46376812,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU592,Abuja,AMAC,Ward BJ,2023,1390,680,650,25,1355,AMAC-Abuja-2023,97.48201439,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU600,Abuja,AMAC,Ward BK,2023,1400,685,655,25,1365,AMAC-Abuja-2023,97.5,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU604,Abuja,AMAC,Ward BL,2019,1150,560,530,25,1115,AMAC-Abuja-2019,96.95652174,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU612,Abuja,AMAC,Ward BM,2019,1160,565,535,25,1125,AMAC-Abuja-2019,96.98275862,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU620,Abuja,AMAC,Ward BN,2019,1170,570,540,25,1135,AMAC-Abuja-2019,97.00854701,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU628,Abuja,AMAC,Ward BO,2019,1180,575,545,25,1145,AMAC-Abuja-2019,97.03389831,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU636,Abuja,AMAC,Ward BP,2019,1190,580,550,25,1155,AMAC-Abuja-2019,97.05882353,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU644,Abuja,AMAC,Ward BQ,2019,1200,585,555,25,1165,AMAC-Abuja-2019,97.08333333,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU652,Abuja,AMAC,Ward BR,2019,1210,590,560,25,1175,AMAC-Abuja-2019,97.10743802,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU660,Abuja,AMAC,Ward BS,2019,1220,595,565,25,1185,AMAC-Abuja-2019,97.13114754,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU668,Abuja,AMAC,Ward BT,2019,1230,600,570,25,1195,AMAC-Abuja-2019,97.15447154,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU676,Abuja,AMAC,Ward BU,2019,1240,605,575,25,1205,AMAC-Abuja-2019,97.17741935,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU684,Abuja,AMAC,Ward BV,2019,1250,610,580,25,1215,AMAC-Abuja-2019,97.2,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU692,Abuja,AMAC,Ward BW,2019,1260,615,585,25,1225,AMAC-Abuja-2019,97.22222222,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU700,Abuja,AMAC,Ward BX,2019,1270,620,590,25,1235,AMAC-Abuja-2019,97.24409449,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU704,Abuja,AMAC,Ward BY,2023,1280,625,595,25,1245,AMAC-Abuja-2023,97.265625,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU712,Abuja,AMAC,Ward BZ,2023,1290,630,600,25,1255,AMAC-Abuja-2023,97.28682171,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU720,Abuja,AMAC,Ward CA,2023,1300,635,605,25,1265,AMAC-Abuja-2023,97.30769231,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU728,Abuja,AMAC,Ward CB,2023,1310,640,610,25,1275,AMAC-Abuja-2023,97.32824427,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU736,Abuja,AMAC,Ward CC,2023,1320,645,615,25,1285,AMAC-Abuja-2023,97.34848485,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU744,Abuja,AMAC,Ward CD,2023,1330,650,620,25,1295,AMAC-Abuja-2023,97.36842105,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU752,Abuja,AMAC,Ward CE,2023,1340,655,625,25,1305,AMAC-Abuja-2023,97.3880597,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU760,Abuja,AMAC,Ward CF,2023,1350,660,630,25,1315,AMAC-Abuja-2023,97.40740741,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU768,Abuja,AMAC,Ward CG,2023,1360,665,635,25,1325,AMAC-Abuja-2023,97.42647059,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU776,Abuja,AMAC,Ward CH,2023,1370,670,640,25,1335,AMAC-Abuja-2023,97.44525547,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU784,Abuja,AMAC,Ward CI,2023,1380,675,645,25,1345,AMAC-Abuja-2023,97.46376812,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU792,Abuja,AMAC,Ward CJ,2023,1390,680,650,25,1355,AMAC-Abuja-2023,97.48201439,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU800,Abuja,AMAC,Ward CK,2023,1400,685,655,25,1365,AMAC-Abuja-2023,97.5,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU804,Abuja,AMAC,Ward CL,2019,1150,560,530,25,1115,AMAC-Abuja-2019,96.95652174,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU812,Abuja,AMAC,Ward CM,2019,1160,565,535,25,1125,AMAC-Abuja-2019,96.98275862,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU820,Abuja,AMAC,Ward CN,2019,1170,570,540,25,1135,AMAC-Abuja-2019,97.00854701,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU828,Abuja,AMAC,Ward CO,2019,1180,575,545,25,1145,AMAC-Abuja-2019,97.03389831,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU836,Abuja,AMAC,Ward CP,2019,1190,580,550,25,1155,AMAC-Abuja-2019,97.05882353,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU844,Abuja,AMAC,Ward CQ,2019,1200,585,555,25,1165,AMAC-Abuja-2019,97.08333333,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU852,Abuja,AMAC,Ward CR,2019,1210,590,560,25,1175,AMAC-Abuja-2019,97.10743802,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU860,Abuja,AMAC,Ward CS,2019,1220,595,565,25,1185,AMAC-Abuja-2019,97.13114754,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU868,Abuja,AMAC,Ward CT,2019,1230,600,570,25,1195,AMAC-Abuja-2019,97.15447154,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU876,Abuja,AMAC,Ward CU,2019,1240,605,575,25,1205,AMAC-Abuja-2019,97.17741935,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU884,Abuja,AMAC,Ward CV,2019,1250,610,580,25,1215,AMAC-Abuja-2019,97.2,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU892,Abuja,AMAC,Ward CW,2019,1260,615,585,25,1225,AMAC-Abuja-2019,97.22222222,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU900,Abuja,AMAC,Ward CX,2019,1270,620,590,25,1235,AMAC-Abuja-2019,97.24409449,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU904,Abuja,AMAC,Ward CY,2023,1280,625,595,25,1245,AMAC-Abuja-2023,97.265625,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU912,Abuja,AMAC,Ward CZ,2023,1290,630,600,25,1255,AMAC-Abuja-2023,97.28682171,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU920,Abuja,AMAC,Ward DA,2023,1300,635,605,25,1265,AMAC-Abuja-2023,97.30769231,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU928,Abuja,AMAC,Ward DB,2023,1310,640,610,25,1275,AMAC-Abuja-2023,97.32824427,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU936,Abuja,AMAC,Ward DC,2023,1320,645,615,25,1285,AMAC-Abuja-2023,97.34848485,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU944,Abuja,AMAC,Ward DD,2023,1330,650,620,25,1295,AMAC-Abuja-2023,97.36842105,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU952,Abuja,AMAC,Ward DE,2023,1340,655,625,25,1305,AMAC-Abuja-2023,97.3880597,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU960,Abuja,AMAC,Ward DF,2023,1350,660,630,25,1315,AMAC-Abuja-2023,97.40740741,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU968,Abuja,AMAC,Ward DG,2023,1360,665,635,25,1325,AMAC-Abuja-2023,97.42647059,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU976,Abuja,AMAC,Ward DH,2023,1370,670,640,25,1335,AMAC-Abuja-2023,97.44525547,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU984,Abuja,AMAC,Ward DI,2023,1380,675,645,25,1345,AMAC-Abuja-2023,97.46376812,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU992,Abuja,AMAC,Ward DJ,2023,1390,680,650,25,1355,AMAC-Abuja-2023,97.48201439,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU1000,Abuja,AMAC,Ward DK,2023,1400,685,655,25,1365,AMAC-Abuja-2023,97.5,Normal,12,3,Nigeria,Medium Score,"AMAC,Abuja,Nigeria"
PU401,Lagos,Surulere,Ward AM,2019,510,250,230,10,490,Surulere-Lagos-2019,96.07843137,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU409,Lagos,Surulere,Ward AN,2019,520,255,235,10,500,Surulere-Lagos-2019,96.15384615,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU417,Lagos,Surulere,Ward AO,2019,530,260,240,10,510,Surulere-Lagos-2019,96.22641509,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU425,Lagos,Surulere,Ward AP,2019,540,265,245,10,520,Surulere-Lagos-2019,96.2962963,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU433,Lagos,Surulere,Ward AQ,2019,550,270,250,10,530,Surulere-Lagos-2019,96.36363636,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU441,Lagos,Surulere,Ward AR,2019,560,275,255,10,540,Surulere-Lagos-2019,96.42857143,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU449,Lagos,Surulere,Ward AS,2019,570,280,260,10,550,Surulere-Lagos-2019,96.49122807,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU457,Lagos,Surulere,Ward AT,2019,580,285,265,10,560,Surulere-Lagos-2019,96.55172414,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU465,Lagos,Surulere,Ward AU,2019,590,290,270,10,570,Surulere-Lagos-2019,96.61016949,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU473,Lagos,Surulere,Ward AV,2019,600,295,275,10,580,Surulere-Lagos-2019,96.66666667,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU481,Lagos,Surulere,Ward AW,2019,610,300,280,10,590,Surulere-Lagos-2019,96.72131148,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU489,Lagos,Surulere,Ward AX,2019,620,305,285,10,600,Surulere-Lagos-2019,96.77419355,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU497,Lagos,Surulere,Ward AY,2019,630,310,290,10,610,Surulere-Lagos-2019,96.82539683,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU601,Lagos,Surulere,Ward BM,2019,500,240,220,10,470,Surulere-Lagos-2019,94,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU609,Lagos,Surulere,Ward BN,2019,510,245,225,10,480,Surulere-Lagos-2019,94.11764706,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU617,Lagos,Surulere,Ward BO,2019,520,250,230,10,490,Surulere-Lagos-2019,94.23076923,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU625,Lagos,Surulere,Ward BP,2019,530,255,235,10,500,Surulere-Lagos-2019,94.33962264,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU633,Lagos,Surulere,Ward BQ,2019,540,260,240,10,510,Surulere-Lagos-2019,94.44444444,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU641,Lagos,Surulere,Ward BR,2019,550,265,245,10,520,Surulere-Lagos-2019,94.54545455,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU649,Lagos,Surulere,Ward BS,2019,560,270,250,10,530,Surulere-Lagos-2019,94.64285714,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU657,Lagos,Surulere,Ward BT,2019,570,275,255,10,540,Surulere-Lagos-2019,94.73684211,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU665,Lagos,Surulere,Ward BU,2019,580,280,260,10,550,Surulere-Lagos-2019,94.82758621,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU673,Lagos,Surulere,Ward BV,2019,590,285,265,10,560,Surulere-Lagos-2019,94.91525424,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU681,Lagos,Surulere,Ward BW,2019,600,290,270,10,570,Surulere-Lagos-2019,95,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU689,Lagos,Surulere,Ward BX,2019,610,295,275,10,580,Surulere-Lagos-2019,95.08196721,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU697,Lagos,Surulere,Ward BY,2019,620,300,280,10,590,Surulere-Lagos-2019,95.16129032,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU701,Lagos,Surulere,Ward BZ,2023,630,305,285,10,600,Surulere-Lagos-2023,95.23809524,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU709,Lagos,Surulere,Ward CA,2023,640,310,290,10,610,Surulere-Lagos-2023,95.3125,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU717,Lagos,Surulere,Ward CB,2023,650,315,295,10,620,Surulere-Lagos-2023,95.38461538,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU725,Lagos,Surulere,Ward CC,2023,660,320,300,10,630,Surulere-Lagos-2023,95.45454545,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU733,Lagos,Surulere,Ward CD,2023,670,325,305,10,640,Surulere-Lagos-2023,95.52238806,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU741,Lagos,Surulere,Ward CE,2023,680,330,310,10,650,Surulere-Lagos-2023,95.58823529,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU749,Lagos,Surulere,Ward CF,2023,690,335,315,10,660,Surulere-Lagos-2023,95.65217391,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU757,Lagos,Surulere,Ward CG,2023,700,340,320,10,670,Surulere-Lagos-2023,95.71428571,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU765,Lagos,Surulere,Ward CH,2023,710,345,325,10,680,Surulere-Lagos-2023,95.77464789,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU773,Lagos,Surulere,Ward CI,2023,720,350,330,10,690,Surulere-Lagos-2023,95.83333333,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU781,Lagos,Surulere,Ward CJ,2023,730,355,335,10,700,Surulere-Lagos-2023,95.89041096,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU789,Lagos,Surulere,Ward CK,2023,740,360,340,10,710,Surulere-Lagos-2023,95.94594595,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU797,Lagos,Surulere,Ward CL,2023,750,365,345,10,720,Surulere-Lagos-2023,96,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU801,Lagos,Surulere,Ward CM,2019,500,240,220,10,470,Surulere-Lagos-2019,94,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU809,Lagos,Surulere,Ward CN,2019,510,245,225,10,480,Surulere-Lagos-2019,94.11764706,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU817,Lagos,Surulere,Ward CO,2019,520,250,230,10,490,Surulere-Lagos-2019,94.23076923,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU825,Lagos,Surulere,Ward CP,2019,530,255,235,10,500,Surulere-Lagos-2019,94.33962264,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU833,Lagos,Surulere,Ward CQ,2019,540,260,240,10,510,Surulere-Lagos-2019,94.44444444,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU841,Lagos,Surulere,Ward CR,2019,550,265,245,10,520,Surulere-Lagos-2019,94.54545455,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU849,Lagos,Surulere,Ward CS,2019,560,270,250,10,530,Surulere-Lagos-2019,94.64285714,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU857,Lagos,Surulere,Ward CT,2019,570,275,255,10,540,Surulere-Lagos-2019,94.73684211,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU865,Lagos,Surulere,Ward CU,2019,580,280,260,10,550,Surulere-Lagos-2019,94.82758621,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU873,Lagos,Surulere,Ward CV,2019,590,285,265,10,560,Surulere-Lagos-2019,94.91525424,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU881,Lagos,Surulere,Ward CW,2019,600,290,270,10,570,Surulere-Lagos-2019,95,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU889,Lagos,Surulere,Ward CX,2019,610,295,275,10,580,Surulere-Lagos-2019,95.08196721,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU897,Lagos,Surulere,Ward CY,2019,620,300,280,10,590,Surulere-Lagos-2019,95.16129032,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU901,Lagos,Surulere,Ward CZ,2023,630,305,285,10,600,Surulere-Lagos-2023,95.23809524,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU909,Lagos,Surulere,Ward DA,2023,640,310,290,10,610,Surulere-Lagos-2023,95.3125,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU917,Lagos,Surulere,Ward DB,2023,650,315,295,10,620,Surulere-Lagos-2023,95.38461538,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU925,Lagos,Surulere,Ward DC,2023,660,320,300,10,630,Surulere-Lagos-2023,95.45454545,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU933,Lagos,Surulere,Ward DD,2023,670,325,305,10,640,Surulere-Lagos-2023,95.52238806,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU941,Lagos,Surulere,Ward DE,2023,680,330,310,10,650,Surulere-Lagos-2023,95.58823529,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU949,Lagos,Surulere,Ward DF,2023,690,335,315,10,660,Surulere-Lagos-2023,95.65217391,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU957,Lagos,Surulere,Ward DG,2023,700,340,320,10,670,Surulere-Lagos-2023,95.71428571,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU965,Lagos,Surulere,Ward DH,2023,710,345,325,10,680,Surulere-Lagos-2023,95.77464789,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU973,Lagos,Surulere,Ward DI,2023,720,350,330,10,690,Surulere-Lagos-2023,95.83333333,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU981,Lagos,Surulere,Ward DJ,2023,730,355,335,10,700,Surulere-Lagos-2023,95.89041096,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU989,Lagos,Surulere,Ward DK,2023,740,360,340,10,710,Surulere-Lagos-2023,95.94594595,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU997,Lagos,Surulere,Ward DL,2023,750,365,345,10,720,Surulere-Lagos-2023,96,Normal,13,4.692307692,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU001,Lagos,Surulere,Ward A,2019,500,245,189,55,489,Surulere-Lagos-2019,97.8,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU005,Kano,Nassarawa,Ward B,2019,750,380,320,40,740,Nassarawa-Kano-2019,98.66666667,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU010,Lagos,Eti-Osa,Ward C,2019,550,270,230,0,500,Eti-Osa-Lagos-2019,90.90909091,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU009,Rivers,Port Harcourt,Ward D,2019,700,350,0,30,680,Port Harcourt-Rivers-2019,97.14285714,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU011,Abuja,AMAC,Ward A,2019,1200,600,500,90,1190,AMAC-Abuja-2019,99.16666667,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU016,Abuja,AMAC,Ward A,2019,1100,540,520,35,1095,AMAC-Abuja-2019,99.54545455,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU012,Abuja,Bwari,Ward B,2019,950,480,420,45,945,Bwari-Abuja-2019,99.47368421,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU006,Kano,Fagge,Ward A,2019,620,290,280,45,615,Fagge-Kano-2019,99.19354839,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU008,Rivers,Obio/Akpor,Ward F,2019,850,420,380,48,848,Obio/Akpor-Rivers-2019,99.76470588,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU019,Rivers,Port Harcourt,Ward D,2019,880,440,420,18,878,Port Harcourt-Rivers-2019,99.77272727,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU022,Kano,Nassarawa,Ward C,2019,820,400,380,30,810,Nassarawa-Kano-2019,98.7804878,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
